Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Sum
 11/12  07:00:00,932.3374019,94.71476999,499.3065755,0,54.02587722,176.8892702,411.7843183,374.7606879,28.3233498,8.700280572,2580.842531
 11/12  08:00:00,925.425801,94.71476999,487.7244911,0,54.02587722,184.3865456,410.7469527,350.8796848,42.48502471,17.38224323,2567.77139
 11/12  09:00:00,975.2104519,94.71476999,455.893966,0,65.15725541,220.0431645,390.9003117,316.8051429,56.64669961,17.44846921,2592.820231
 11/12  10:00:00,956.2182517,94.71476999,443.5339907,0,65.15725541,212.5458892,361.7497403,301.7456414,42.48502471,17.51907416,2495.669637
 11/12  11:00:00,958.4057371,94.71476999,437.7252061,0,65.15725541,220.0431645,392.2964136,295.1184944,70.80837451,26.36954469,2560.63896
 11/12  12:00:00,949.5992842,94.71801845,426.7346411,0,65.15725541,220.0431645,381.5842765,284.4096832,70.80837451,26.36621882,2519.420917
 11/12  13:00:00,947.4336025,94.73860828,424.5086097,0,65.15725541,220.0431645,367.2372691,278.8421231,70.80837451,17.58677149,2486.355779
 11/12  14:00:00,944.0951212,94.74628488,428.5550174,0,65.15725541,212.5458892,356.8841654,273.867535,56.64669961,26.36993075,2458.867899
 11/12  15:00:00,938.032572,94.74160978,421.90413,0,65.15725541,212.5458892,328.898274,260.0422791,42.48502471,26.37097019,2390.178004
 11/12  16:00:00,935.3298839,94.72325619,418.3254367,0,65.15725541,212.5458892,348.4692303,265.4552694,56.64669961,26.36726126,2423.020182
 11/12  17:00:00,906.9635681,94.71486253,411.1092891,0,65.15725541,220.0431645,389.4592544,278.1206289,84.97004941,26.36857603,2476.906648
 11/12  18:00:00,854.0438776,94.71476999,394.5108557,0,54.02587722,184.3865456,390.9434775,288.4562093,84.97004941,17.5172188,2363.568881
 11/12  19:00:00,815.1956848,94.71476999,387.0835861,0,44.49376632,163.4543149,424.4300144,322.0769292,84.97004941,17.3830358,2353.802151
 11/12  20:00:00,806.7785154,94.71476999,385.6060966,0,44.49376632,155.9570395,394.0646561,328.7168189,56.64669961,8.701137633,2275.6795
 11/12  21:00:00,773.8248062,94.71476999,384.306075,0,44.49376632,124.5586935,429.4516203,364.103175,56.64669961,8.701745683,2280.801352
 11/12  22:00:00,775.6895579,94.71476999,386.3416883,0,44.49376632,124.5586935,434.9532598,375.0854475,42.48502471,17.3827876,2295.704996
 11/12  23:00:00,766.7069933,94.71476999,387.2916781,0,34.96165543,124.5586935,430.45708,393.4327424,28.3233498,8.700987868,2269.14795
 11/12  24:00:00,768.2992631,94.71476999,387.7424888,0,34.96165543,124.5586935,431.0163941,399.4709363,14.1616749,17.38378292,2272.309659
 11/13  01:00:00,772.3459152,94.71476999,392.3272039,0,46.09303362,113.3127805,425.6273943,411.262366,5.664669961,8.700358305,2270.048492
 11/13  02:00:00,784.1050949,94.71476999,403.1700088,0,46.09303362,113.3127805,449.0916273,426.0444726,5.664669961,17.38248467,2339.578942
 11/13  03:00:00,802.149729,94.71476999,420.0092359,0,46.09303362,113.3127805,456.4264539,442.0596146,5.664669961,8.702169311,2389.132457
 11/13  04:00:00,812.9935497,94.71476999,431.6880759,0,46.09303362,113.3127805,470.1159791,447.0709506,5.664669961,17.38035849,2439.034168
 11/13  05:00:00,906.5887895,94.71476999,435.3006494,0,100.1506573,148.9693994,439.8267278,425.4606299,5.664669961,8.701427961,2565.377721
 11/13  06:00:00,911.5438119,94.7939829,439.1586873,0,100.1506573,149.8943994,791.5278938,768.6641673,14.1616749,8.702051579,3278.597326
 11/13  07:00:00,1130.983605,94.9189449,441.4944433,0,176.4710373,302.6124365,543.2241227,497.5172192,28.3233498,17.38355372,3232.928713
 11/13  08:00:00,1245.996451,95.54030298,436.0732267,0,243.2593065,310.1097119,503.7392938,443.7290754,42.48502471,17.52519369,3338.457586
 11/13  09:00:00,1287.936473,95.88217384,436.628192,0,243.2593065,310.1097119,500.5079759,417.4630434,56.64669961,26.39823288,3374.831809
 11/13  10:00:00,1322.364611,96.30337316,437.5852832,0,243.2593065,302.6124365,480.9377115,403.1414737,42.48502471,35.31121313,3364.000434
 11/13  11:00:00,1320.988569,96.71761639,427.4572835,0,243.2593065,310.1097119,488.2759891,381.9845281,70.80837451,35.48308645,3375.084465
 11/13  12:00:00,1319.626662,97.06732237,424.34414,0,243.2593065,310.1097119,477.320032,370.9679885,70.80837451,35.54366897,3349.047207
 11/13  13:00:00,1278.737818,97.43688129,425.0411276,0,243.2593065,310.1097119,462.3756503,365.0245632,70.80837451,26.54271253,3279.336146
 11/13  14:00:00,1306.385657,98.0303672,418.1415327,0,243.2593065,302.6124365,444.3720499,352.1599434,56.64669961,35.56540686,3257.1734
 11/13  15:00:00,1307.024472,98.41959297,418.3218527,0,243.2593065,302.6124365,429.9789574,351.9890723,42.48502471,35.50486034,3229.595575
 11/13  16:00:00,1306.790273,98.97725102,417.5426789,0,243.2593065,302.6124365,441.4379434,349.352919,56.64669961,35.43832482,3252.057832
 11/13  17:00:00,1316.224193,99.3581584,415.957388,0,243.2593065,310.1097119,464.4925799,353.0662078,84.97004941,26.45632265,3313.893917
 11/13  18:00:00,1332.156885,99.92086782,420.2060235,0,243.2593065,310.1097119,458.3331868,355.8826403,84.97004941,17.48049708,3322.319169
 11/13  19:00:00,1062.998149,94.71476999,421.4497426,0,166.9389264,199.1109338,440.3838265,337.9862015,84.97004941,17.42757564,2825.980175
 11/13  20:00:00,1049.403414,94.71476999,414.1855778,0,166.9389264,191.6136585,414.422351,340.3493016,56.64669961,17.42634975,2745.701049
 11/13  21:00:00,907.9175751,94.71476999,406.9212877,0,100.1506573,124.5586935,451.1410849,377.0685827,56.64669961,17.42580258,2536.545153
 11/13  22:00:00,854.9114009,94.71476999,395.2121923,0,100.1506573,124.5586935,420.290041,369.1006255,42.48502471,8.704390857,2410.127796
 11/13  23:00:00,779.6330116,94.71476999,388.479334,0,46.09303362,124.5586935,429.1052257,383.3986451,28.3233498,17.38323087,2291.689294
 11/13  24:00:00,797.4548001,94.71476999,404.1527675,0,46.09303362,124.5586935,433.2790119,410.4161168,14.1616749,8.701220125,2333.532089
 11/14  01:00:00,817.9901285,94.71476999,436.9952805,0,46.09303362,113.3127805,440.3584384,425.9918662,5.664669961,8.701902212,2389.82287
 11/14  02:00:00,805.0826001,94.71476999,422.9492753,0,46.09303362,113.3127805,448.7956821,425.7478121,5.664669961,17.38320004,2379.743824
 11/14  03:00:00,817.5091128,94.71476999,436.5155238,0,46.09303362,113.3127805,446.6481543,432.2822609,5.664669961,8.701223467,2401.441529
 11/14  04:00:00,837.566858,94.71476999,458.6147833,0,46.09303362,113.3127805,463.2087596,440.1597792,5.664669961,17.38431041,2476.719745
 11/14  05:00:00,968.0929335,94.71476999,499.7034832,0,100.1506573,148.9693994,442.607992,428.242759,5.664669961,8.700563064,2696.847228
 11/14  06:00:00,967.2416511,94.78712995,499.2772125,0,100.1506573,149.8943994,667.4195377,635.8732734,14.1616749,17.38458942,3146.190126
 11/14  07:00:00,1178.748107,96.29091649,491.8338038,0,176.4710373,302.6124365,489.754111,452.7283911,28.3233498,8.702370062,3225.464523
 11/14  08:00:00,1283.128182,97.73520641,473.6805167,0,243.2593065,310.1097119,463.7662502,395.0000305,42.48502471,26.281195,3335.445424
 11/14  09:00:00,1312.194582,98.44408575,457.1213895,0,243.2593065,310.1097119,444.6210513,361.5762176,56.64669961,26.39813408,3310.371178
 11/14  10:00:00,1327.993797,99.34131405,436.3554437,0,243.2593065,302.6124365,412.5877875,343.6106415,42.48502471,26.49212132,3234.737873
 11/14  11:00:00,1328.624557,100.3329053,424.3736002,0,243.2593065,310.1097119,439.0359889,332.7369299,70.80837451,35.49068449,3284.772058
 11/14  12:00:00,1331.759973,101.4748847,435.8354428,0,243.2593065,310.1097119,432.4743412,326.1134661,70.80837451,35.55250063,3287.388001
 11/14  13:00:00,1296.597418,102.5171446,442.3261876,0,243.2593065,310.1097119,428.3604332,322.1700344,70.80837451,35.3820243,3251.530635
 11/14  14:00:00,1328.635713,103.3808688,439.0252185,0,243.2593065,302.6124365,401.4627384,309.2718476,56.64669961,35.54419121,3219.83902
 11/14  15:00:00,1335.85437,104.2351123,445.7040121,0,243.2593065,302.6124365,376.1395128,298.1702979,42.48502471,35.48419019,3183.944263
 11/14  16:00:00,1325.164533,105.0282274,433.1261939,0,243.2593065,302.6124365,378.724207,295.4940944,56.64669961,26.583413,3166.639112
 11/14  17:00:00,1326.567848,104.9782363,422.4403643,0,243.2593065,310.1097119,426.9634955,306.7276644,84.97004941,35.26578167,3261.282458
 11/14  18:00:00,1386.888285,104.8146917,473.5787303,0,243.2593065,310.1097119,433.5952997,331.147188,84.97004941,17.47806224,3385.841324
 11/14  19:00:00,1118.128602,94.71476999,478.4619295,0,166.9389264,199.1109338,427.8182935,334.1262765,84.97004941,8.721967575,2912.991749
 11/14  20:00:00,1125.58268,94.71476999,480.8132645,0,166.9389264,191.6136585,417.9391756,343.8652504,56.64669961,17.42722556,2895.541651
 11/14  21:00:00,995.6556792,94.71476999,468.7809871,0,100.1506573,124.5586935,459.8253833,385.7501389,56.64669961,17.42854485,2703.511554
 11/14  22:00:00,970.3404627,94.71476999,480.1288395,0,100.1506573,124.5586935,447.3683841,396.1795775,42.48502471,8.703781885,2664.630191
 11/14  23:00:00,906.9442233,94.71476999,480.9801943,0,46.09303362,124.5586935,461.6992122,415.991146,28.3233498,17.38471637,2576.689339
 11/14  24:00:00,904.6689393,94.71476999,476.34968,0,46.09303362,124.5586935,444.8156522,421.9532368,14.1616749,8.70074048,2536.016421
 11/15  01:00:00,903.1995265,94.71476999,479.6795728,0,46.09303362,113.3127805,451.5085109,428.4590334,5.664669961,17.38480755,2540.016705
 11/15  02:00:00,874.43423,94.71476999,477.0817864,0,46.09303362,113.3127805,447.7410674,433.373711,5.664669961,8.702686479,2501.118735
 11/15  03:00:00,858.3202533,94.71476999,481.2460473,0,46.09303362,113.3127805,462.5687557,439.5219447,5.664669961,17.38214101,2518.824396
 11/15  04:00:00,854.1964999,94.71476999,482.7412501,0,46.09303362,113.3127805,457.8469848,443.4803228,5.664669961,8.701992128,2506.752304
 11/15  05:00:00,952.8922771,94.71476999,482.3819498,0,100.1506573,148.9693994,450.8082875,427.7602639,5.664669961,17.38335363,2680.725629
 11/15  06:00:00,948.4603313,95.21676124,477.7498539,0,100.1506573,149.8943994,630.371401,607.5084162,14.1616749,8.701309939,3032.214805
 11/15  07:00:00,1160.913999,97.43890466,476.5104633,0,176.4710373,302.6124365,485.059045,448.0337597,28.3233498,8.701935425,3184.064931
 11/15  08:00:00,1286.459072,99.17438866,478.4892549,0,243.2593065,310.1097119,468.8013428,400.0328428,42.48502471,26.28347535,3355.09442
 11/15  09:00:00,1329.700784,100.153626,470.3375152,0,243.2593065,310.1097119,448.9743691,365.9281075,56.64669961,26.39956201,3351.509682
 11/15  10:00:00,1355.365164,101.0862873,446.459024,0,243.2593065,302.6124365,414.6973466,345.7243976,42.48502471,26.4879243,3278.176911
 11/15  11:00:00,1345.431993,102.0002228,435.6117706,0,243.2593065,310.1097119,438.1959985,331.8874687,70.80837451,35.50015533,3312.805002
 11/15  12:00:00,1332.72217,102.9549115,430.9678291,0,243.2593065,310.1097119,428.6889113,322.3174146,70.80837451,35.56312223,3277.391752
 11/15  13:00:00,1283.923783,104.0683168,426.7498532,0,243.2593065,310.1097119,420.3134934,314.1141722,70.80837451,35.39094675,3208.737958
 11/15  14:00:00,1319.643709,105.2967913,428.6631894,0,243.2593065,302.6124365,396.7121655,304.5108853,56.64669961,35.55458055,3192.899764
 11/15  15:00:00,1326.554284,106.4050974,433.7165413,0,243.2593065,302.6124365,377.2926797,299.3131141,42.48502471,35.49454088,3167.133026
 11/15  16:00:00,1335.269514,107.0045437,442.3654533,0,243.2593065,302.6124365,397.993201,305.9171051,56.64669961,35.42939634,3226.497656
 11/15  17:00:00,1357.644187,107.0185059,456.6968682,0,243.2593065,310.1097119,432.6808841,321.2513223,84.97004941,26.45951241,3340.090348
 11/15  18:00:00,1375.139162,107.0886275,462.5360297,0,243.2593065,310.1097119,434.1048875,331.6517799,84.97004941,17.48305823,3366.342613
 11/15  19:00:00,1099.026055,94.71476999,462.9002349,0,166.9389264,199.1109338,434.7955416,332.3978668,84.97004941,17.42762541,2892.282004
 11/15  20:00:00,1119.589895,94.71476999,491.9178637,0,166.9389264,191.6136585,409.3538717,343.98465,56.64669961,8.722522032,2883.482857
 11/15  21:00:00,988.9653043,94.71476999,496.3397117,0,100.1506573,124.5586935,463.3170447,389.2417142,56.64669961,17.42863095,2731.363226
 11/15  22:00:00,953.4965269,94.71476999,500.9996928,0,100.1506573,124.5586935,457.4661819,397.593201,42.48502471,17.38795623,2688.852704
 11/15  23:00:00,885.5907503,94.71476999,501.5655409,0,46.09303362,124.5586935,455.8741732,418.8483077,28.3233498,8.702515731,2564.271135
 11/15  24:00:00,881.5568593,94.71476999,497.0298439,0,46.09303362,124.5586935,457.7029778,426.1594895,14.1616749,17.38181345,2559.359156
 11/16  01:00:00,867.7508786,94.71476999,491.2545044,0,46.09303362,113.3127805,444.9982449,430.63168,5.664669961,8.701894945,2503.122457
 11/16  02:00:00,864.5449221,94.71476999,485.6645973,0,46.09303362,113.3127805,458.9794975,435.9315871,5.664669961,17.38324044,2522.289099
 11/16  03:00:00,859.2546589,94.71476999,481.1084411,0,46.09303362,113.3127805,455.7727918,441.4068636,5.664669961,8.701258291,2506.029268
 11/16  04:00:00,861.5230397,94.71476999,478.2464605,0,46.09303362,113.3127805,459.1844228,444.8178678,5.664669961,8.701885019,2512.25893
 11/16  05:00:00,947.9329603,94.71476999,476.7422513,0,100.1506573,148.9693994,451.2596857,428.2118297,5.664669961,17.38318603,2671.02941
 11/16  06:00:00,948.2477131,95.41544393,475.2942967,0,100.1506573,149.8943994,624.224659,601.3617486,14.1616749,8.701235558,3017.451829
 11/16  07:00:00,1174.635997,97.98825895,473.980627,0,176.4710373,302.6124365,492.7043157,446.9971242,28.3233498,17.38384176,3211.096988
 11/16  08:00:00,1300.809603,99.66309375,475.3426748,0,243.2593065,310.1097119,466.4049948,406.3913585,42.48502471,17.52861162,3361.99438
 11/16  09:00:00,1345.849259,100.5405174,478.7593912,0,243.2593065,310.1097119,464.4939299,381.4446821,56.64669961,26.40254818,3407.506045
 11/16  10:00:00,1351.794773,101.3254339,464.7569682,0,243.2593065,302.6124365,440.0712136,362.2750478,42.48502471,35.31114104,3343.891345
 11/16  11:00:00,1348.806562,102.0739876,455.8255994,0,243.2593065,310.1097119,441.0258698,343.5963769,70.80837451,26.62111841,3342.126907
 11/16  12:00:00,1342.645736,102.6398561,447.1830451,0,243.2593065,310.1097119,454.4526821,339.2036847,70.80837451,44.4406229,3354.74302
 11/16  13:00:00,1304.991467,103.7957767,450.4032107,0,243.2593065,310.1097119,430.841545,333.484135,70.80837451,26.54903543,3274.242563
 11/16  14:00:00,1321.33532,105.3856967,429.6688424,0,243.2593065,302.6124365,407.3426542,315.1289065,56.64669961,35.5670481,3216.94691
 11/16  15:00:00,1314.899249,106.3908392,420.1917492,0,243.2593065,302.6124365,381.7284237,303.7365169,42.48502471,35.50688217,3150.810428
 11/16  16:00:00,1328.373994,107.0494345,433.8808652,0,243.2593065,302.6124365,399.9424149,307.8550567,56.64669961,35.44065858,3215.060866
 11/16  17:00:00,1351.128344,106.9405817,447.1613383,0,243.2593065,310.1097119,435.7551804,324.3273568,84.97004941,26.45777423,3330.109644
 11/16  18:00:00,1372.294464,107.0550185,457.4773945,0,243.2593065,310.1097119,438.2866604,335.8355931,84.97004941,17.48101788,3366.769216
 11/16  19:00:00,1095.012871,94.71476999,457.4020218,0,166.9389264,199.1109338,440.3942718,337.9958046,84.97004941,17.42841772,2893.968067
 11/16  20:00:00,1089.112431,94.71476999,457.887449,0,166.9389264,191.6136585,418.4559607,344.3824349,56.64669961,17.42682621,2837.179157
 11/16  21:00:00,958.5177485,94.71476999,461.4997581,0,100.1506573,124.5586935,460.8526469,386.7795628,56.64669961,17.42638455,2661.146921
 11/16  22:00:00,918.9539906,94.71476999,461.4588219,0,100.1506573,124.5586935,445.7305735,394.5409053,42.48502471,8.704643469,2591.29808
 11/16  23:00:00,855.1649401,94.71476999,465.5851418,0,46.09303362,124.5586935,460.4146565,414.707512,28.3233498,17.38379467,2506.945892
 11/16  24:00:00,870.4494312,94.71476999,481.1612433,0,46.09303362,124.5586935,446.9657098,424.102501,14.1616749,8.701533841,2510.908591
 11/17  01:00:00,863.8922248,94.71476999,487.630447,0,46.09303362,113.3127805,443.9207708,429.5538612,5.664669961,8.702239651,2493.484797
 11/17  02:00:00,869.9099409,94.71476999,494.2331853,0,46.09303362,113.3127805,457.047085,433.9984766,5.664669961,17.38393842,2532.35788
 11/17  03:00:00,872.7136341,94.71476999,497.3963207,0,46.09303362,113.3127805,451.8076749,437.4413789,5.664669961,8.701626032,2527.845889
 11/17  04:00:00,880.5805965,94.71476999,506.0285478,0,46.09303362,113.3127805,465.6286908,442.5788233,5.664669961,17.38519754,2571.98711
 11/17  05:00:00,973.4296374,94.71476999,506.7172781,0,100.1506573,148.9693994,441.9388723,427.5731832,5.664669961,8.701019125,2707.859487
 11/17  06:00:00,971.8779437,95.43776184,504.5802575,0,100.1506573,149.8943994,629.3164395,597.7691592,14.1616749,17.38560536,3080.573899
 11/17  07:00:00,1193.013914,98.08043463,503.1593735,0,176.4710373,302.6124365,481.7132463,444.6869761,28.3233498,8.702920428,3236.763689
 11/17  08:00:00,1309.465874,99.74884893,502.4761834,0,243.2593065,310.1097119,472.7868325,404.0181482,42.48502471,26.28365963,3410.633589
 11/17  09:00:00,1343.014899,100.5311631,493.2980208,0,243.2593065,310.1097119,465.8755879,382.8276935,56.64669961,26.40119474,3421.964277
 11/17  10:00:00,1363.499664,101.0822973,478.9477665,0,243.2593065,302.6124365,441.4912859,372.510345,42.48502471,26.49591621,3372.384043
 11/17  11:00:00,1365.355262,101.633572,472.2427038,0,243.2593065,310.1097119,466.5541861,360.2493824,70.80837451,35.49642911,3425.708929
 11/17  12:00:00,1370.371421,102.3340987,476.105983,0,243.2593065,310.1097119,460.9173241,354.5498415,70.80837451,35.55910806,3424.015169
 11/17  13:00:00,1313.432469,103.2730765,459.017545,0,243.2593065,310.1097119,453.267325,347.0710198,70.80837451,35.38793072,3335.626759
 11/17  14:00:00,1350.773525,103.9676302,462.2549726,0,243.2593065,302.6124365,439.3846086,347.1865226,56.64669961,35.55138641,3341.637088
 11/17  15:00:00,1362.334351,104.5946513,474.4868736,0,243.2593065,302.6124365,429.518813,351.5422758,42.48502471,35.49151247,3346.325244
 11/17  16:00:00,1362.135923,105.170778,474.1073373,0,243.2593065,302.6124365,436.6580459,353.43552,56.64669961,26.57582631,3360.601873
 11/17  17:00:00,1376.392239,105.644137,477.7666602,0,243.2593065,310.1097119,474.8950422,354.6524715,84.97004941,35.27252128,3462.962139
 11/17  18:00:00,1403.797768,106.0037575,494.2656913,0,243.2593065,310.1097119,459.6229945,357.1716727,84.97004941,17.48127241,3476.682224
 11/17  19:00:00,1135.363495,94.71476999,502.8948813,0,166.9389264,199.1109338,462.3668959,359.9708151,84.97004941,17.42603148,3023.756798
 11/17  20:00:00,1129.416681,94.71476999,504.1794748,0,166.9389264,191.6136585,431.9778687,366.6064155,56.64669961,8.724753619,2950.819248
 11/17  21:00:00,994.7061262,94.71476999,503.1444206,0,100.1506573,124.5586935,481.1799002,407.1061553,56.64669961,17.42704528,2779.634468
 11/17  22:00:00,946.3175657,94.71476999,493.1589788,0,100.1506573,124.5586935,472.1480339,412.2740719,42.48502471,17.3889372,2703.196733
 11/17  23:00:00,887.9009238,94.71476999,502.0479998,0,46.09303362,124.5586935,468.1155843,431.090544,28.3233498,8.701690493,2591.546589
 11/17  24:00:00,892.1600882,94.71476999,506.6060731,0,46.09303362,124.5586935,462.8906991,440.0266893,14.1616749,8.702334898,2589.914056
 11/18  01:00:00,878.0920362,94.71476999,504.8940396,0,46.09303362,113.3127805,467.7509832,444.7020118,5.664669961,17.38430141,2572.608626
 11/18  02:00:00,878.9282905,94.71476999,505.4673222,0,46.09303362,113.3127805,461.7767576,447.410295,5.664669961,8.701792659,2562.069712
 11/18  03:00:00,877.901204,94.71476999,504.9688767,0,46.09303362,113.3127805,474.0363311,450.9860849,5.664669961,17.38557625,2585.063327
 11/18  04:00:00,876.0470021,94.71476999,503.5899619,0,46.09303362,113.3127805,469.4017178,455.0358394,5.664669961,8.70120846,2572.560984
 11/18  05:00:00,885.7822413,94.71476999,503.0560696,0,55.62514452,113.3127805,470.7170827,447.6681031,5.664669961,17.38430959,2593.925171
 11/18  06:00:00,885.9309628,94.71476999,503.1700744,0,55.62514452,113.3127805,472.0625646,449.1977416,14.1616749,8.703148066,2596.878861
 11/18  07:00:00,951.0270488,94.71476999,503.0565261,0,65.15725541,176.8892702,433.4270579,387.7206273,28.3233498,17.38308072,2657.698986
 11/18  08:00:00,1064.559755,95.00931039,501.2841816,0,109.6827682,220.9681645,609.8940691,558.7065312,42.48502471,8.702513199,3211.292318
 11/18  09:00:00,1051.4966,95.01829511,476.1849711,0,109.6827682,220.9681645,532.2154372,458.1079947,56.64669961,17.46074298,3017.781673
 11/18  10:00:00,1130.719543,96.40771198,444.5261088,0,131.9455246,266.9558176,481.9597272,413.1796802,42.48502471,26.29502229,3034.474161
 11/18  11:00:00,1133.806854,96.70475522,439.7042654,0,131.9455246,274.4530929,488.1438556,390.9377582,70.80837451,26.39772286,3052.902203
 11/18  12:00:00,1128.394375,96.94050687,433.1967972,0,131.9455246,274.4530929,467.6884935,373.4138135,70.80837451,23.46630556,3000.307283
 11/18  13:00:00,1088.614787,97.10011643,425.1729258,0,131.9455246,274.4530929,448.3061453,356.9660504,70.80837451,20.53172039,2913.898737
 11/18  14:00:00,1077.650905,97.19156267,421.3168563,0,131.9455246,266.9558176,424.9317251,341.8905678,56.64669961,26.39445766,2844.924116
 11/18  15:00:00,1075.990883,97.23298888,419.5487985,0,131.9455246,266.9558176,397.9796955,329.1024951,42.48502471,26.39217567,2787.633404
 11/18  16:00:00,1014.263397,94.71476999,438.0210888,0,109.6827682,212.5458892,357.9634229,274.9222458,56.64669961,26.39447749,2585.154759
 11/18  17:00:00,1043.589126,94.71476999,452.7529277,0,109.6827682,220.0431645,411.355648,299.9915953,84.97004941,26.39400335,2743.494052
 11/18  18:00:00,1011.634628,94.71476999,454.9598356,0,109.6827682,220.0431645,423.8578213,312.6105322,84.97004941,26.27723961,2738.750809
 11/18  19:00:00,968.5947453,94.71476999,449.6498943,0,100.1506573,199.1109338,442.1473787,348.4754587,84.97004941,8.701870592,2696.515758
 11/18  20:00:00,953.3632874,94.71476999,440.0305088,0,100.1506573,191.6136585,417.3714263,352.0222028,56.64669961,8.702523881,2614.615735
 11/18  21:00:00,870.4183024,94.71476999,471.5357702,0,55.62514452,124.5586935,472.7812367,398.7499627,56.64669961,17.38457435,2562.415154
 11/18  22:00:00,872.5738329,94.71476999,475.754145,0,55.62514452,124.5586935,460.5875448,409.4006281,42.48502471,8.701892012,2544.401676
 11/18  23:00:00,851.8723127,94.71476999,463.9340289,0,46.09303362,124.5586935,468.6329003,422.9237889,28.3233498,17.38576158,2518.438639
 11/18  24:00:00,857.1387494,94.71476999,465.4607219,0,46.09303362,124.5586935,451.0461269,428.1831651,14.1616749,8.701286852,2490.058222
 11/19  01:00:00,853.2122871,94.71476999,465.6192504,0,34.96165543,113.3127805,456.2716877,433.2209949,5.664669961,17.38602282,2474.364119
 11/19  02:00:00,858.1239941,94.71476999,473.7670705,0,34.96165543,113.3127805,452.8680624,438.5000468,5.664669961,8.703345648,2480.616395
 11/19  03:00:00,863.1166159,94.71476999,475.3810203,0,34.96165543,113.3127805,466.1720694,443.123904,5.664669961,17.38349547,2513.830981
 11/19  04:00:00,879.9354753,94.71476999,482.07746,0,34.96165543,113.3127805,462.0886827,447.7212747,5.664669961,8.702738013,2529.179507
 11/19  05:00:00,889.8104306,94.71476999,484.7410964,0,44.49376632,113.3127805,463.561673,440.512107,5.664669961,17.38489602,2554.19619
 11/19  06:00:00,887.5232631,94.71476999,483.4465235,0,44.49376632,113.3127805,464.9329884,442.0691892,14.1616749,8.702124267,2553.35708
 11/19  07:00:00,944.914387,94.71476999,471.3788659,0,54.02587722,176.8892702,419.3186707,378.2714744,28.3233498,12.7238465,2580.560512
 11/19  08:00:00,925.6236418,94.71476999,448.7334413,0,54.02587722,184.3865456,412.6730283,356.8270286,42.48502471,13.36097507,2532.830333
 11/19  09:00:00,997.7605701,94.71476999,433.4796775,0,65.15725541,220.0431645,399.8184929,325.7173126,56.64669961,17.45448072,2610.792423
 11/19  10:00:00,987.4980356,94.71476999,426.2026828,0,65.15725541,212.5458892,370.8243866,310.8176597,42.48502471,17.52170221,2527.767406
 11/19  11:00:00,988.4560955,94.71476999,419.493343,0,65.15725541,220.0431645,397.6516082,300.4671639,70.80837451,26.37606979,2583.167845
 11/19  12:00:00,984.5068551,94.71476999,413.3782681,0,65.15725541,220.0431645,386.4215751,289.2404773,70.80837451,26.37272334,2550.643463
 11/19  13:00:00,980.2284091,94.71476999,408.2468695,0,65.15725541,220.0431645,377.7188107,280.5359527,70.80837451,26.37448353,2523.82809
 11/19  14:00:00,972.5568707,94.71476999,406.8883952,0,65.15725541,212.5458892,357.597515,274.579371,56.64669961,26.37144435,2467.05821
 11/19  15:00:00,957.6393714,94.71476999,414.8185604,0,65.15725541,212.5458892,335.5382672,269.8811389,42.48502471,23.17210353,2415.952381
 11/19  16:00:00,947.2297333,94.71476999,426.6477373,0,65.15725541,212.5458892,356.8938145,279.4573394,56.64669961,20.78977552,2460.083014
 11/19  17:00:00,945.2608408,94.71476999,430.9053749,0,65.15725541,220.0431645,408.7616913,297.4137387,84.97004941,26.37790318,2573.604788
 11/19  18:00:00,917.1057036,94.71476999,431.5177644,0,54.02587722,184.3865456,429.3888796,318.1481797,84.97004941,26.27065048,2540.52842
 11/19  19:00:00,895.3263094,94.71476999,432.9693094,0,44.49376632,163.4543149,449.4685654,355.7964153,84.97004941,8.702100726,2529.895601
 11/19  20:00:00,895.5608833,94.71476999,434.7921543,0,44.49376632,155.9570395,431.3559182,364.6568512,56.64669961,10.05236736,2488.23045
 11/19  21:00:00,870.2437068,94.71476999,437.0543186,0,44.49376632,124.5586935,474.0642755,401.3835709,56.64669961,16.03400501,2519.193806
 11/19  22:00:00,871.3933102,94.71476999,442.7379559,0,44.49376632,124.5586935,461.4518682,410.2646925,42.48502471,8.70215096,2500.802232
 11/19  23:00:00,872.192955,94.71476999,449.6314317,0,34.96165543,124.5586935,474.6925622,428.9861107,28.3233498,17.38310177,2525.44463
 11/19  24:00:00,878.3263309,94.71476999,449.4325532,0,34.96165543,124.5586935,457.5745104,434.7112792,14.1616749,8.701556256,2497.143024
 11/20  01:00:00,883.0522751,94.71476999,446.8650355,0,46.09303362,113.3127805,460.8969458,437.8469154,5.664669961,17.3853605,2505.831786
 11/20  02:00:00,901.0106578,94.71476999,464.3073102,0,46.09303362,113.3127805,460.1461992,445.7804164,5.664669961,8.70111278,2539.73095
 11/20  03:00:00,901.6601371,94.71476999,464.5295438,0,46.09303362,113.3127805,473.029672,449.9808758,5.664669961,17.38412627,2566.369609
 11/20  04:00:00,906.6604355,94.71476999,466.3324678,0,46.09303362,113.3127805,468.2010041,453.8332565,5.664669961,8.703077686,2563.515496
