Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly),Sum
 09/09  21:00:00,775.8736587,94.81857558,395.201036,0,55.62514452,124.5586935,486.215932,426.2448775,42.48502471,17.48602983,2418.508972
 09/09  22:00:00,766.4674204,94.81857558,395.9127741,0,46.09303362,124.5586935,488.5147279,442.7030019,28.3233498,17.48837616,2404.879953
 09/09  23:00:00,767.1376127,94.81857558,395.4944465,0,46.09303362,124.5586935,488.4383672,448.0576054,14.1616749,26.21908685,2404.979096
 09/09  24:00:00,754.3343879,94.81857558,395.4254698,0,46.09303362,113.3127805,475.0284802,451.8775552,5.664669961,17.48625508,2354.041208
 09/10  01:00:00,742.4905584,94.81857558,395.0178138,0,34.96165543,113.3127805,480.7373994,457.584124,5.664669961,17.4886054,2342.076182
 09/10  02:00:00,741.4416317,94.81857558,394.0421168,0,34.96165543,113.3127805,484.1916939,461.0399882,5.664669961,17.48703572,2346.960148
 09/10  03:00:00,740.6556708,94.81857558,393.31038,0,34.96165543,113.3127805,487.8305067,464.6805278,5.664669961,17.48530897,2352.720076
 09/10  04:00:00,749.4853604,94.81857558,392.0390788,0,44.49376632,113.3127805,479.885877,456.7335706,5.664669961,17.48763641,2353.921316
 09/10  05:00:00,748.1080256,94.81857558,391.0590998,0,44.49376632,113.3127805,498.4560686,458.0758846,14.1616749,26.21850902,2388.704385
 09/10  06:00:00,821.4458576,94.81857558,391.1922595,0,54.02587722,176.8892702,443.8376167,398.0287509,28.3233498,17.48551597,2426.047074
 09/10  07:00:00,817.3239689,94.81857558,391.4473195,0,54.02587722,184.3865456,453.1536058,393.1807269,42.48502471,17.48785414,2448.309498
 09/10  08:00:00,892.9565172,94.81857558,391.3496954,0,65.15725541,220.0431645,461.756805,378.736489,56.64669961,26.37361637,2587.838818
 09/10  09:00:00,886.9236563,94.81857558,392.2248151,0,65.15725541,212.5458892,441.3515515,372.3372077,42.48502471,26.52931908,2534.373295
 09/10  10:00:00,897.0578529,94.81857558,394.0256641,0,65.15725541,220.0431645,472.3181289,365.9167594,70.80837451,35.59299499,2615.73877
 09/10  11:00:00,899.9823028,94.81857558,395.7838766,0,65.15725541,220.0431645,476.9863452,361.707645,70.80837451,44.47032567,2629.757865
 09/10  12:00:00,900.8021501,94.81857558,397.4333052,0,65.15725541,220.0431645,464.7984504,358.4157288,70.80837451,35.57434706,2607.851352
 09/10  13:00:00,895.7079532,94.81857558,399.5133294,0,65.15725541,212.5458892,450.1877188,357.9600457,56.64669961,35.58097348,2568.11844
 09/10  14:00:00,895.3596488,94.81857558,399.054177,0,65.15725541,212.5458892,437.1017775,359.0291341,42.48502471,35.58761869,2541.139101
 09/10  15:00:00,894.5650474,94.81857558,398.0645197,0,65.15725541,212.5458892,455.990418,358.1558777,56.64669961,41.18784079,2577.132123
 09/10  16:00:00,869.0727192,94.81857558,397.6825651,0,65.15725541,220.0431645,481.0274834,357.1866903,84.97004941,38.8707437,2608.829247
 09/10  17:00:00,816.7899995,94.81857558,391.7910058,0,54.02587722,184.3865456,479.4762191,367.9715406,84.97004941,26.53462909,2500.764442
 09/10  18:00:00,780.3410301,94.81857558,385.3609789,0,44.49376632,163.4543149,504.3317017,401.8744493,84.97004941,17.487203,2477.132069
 09/10  19:00:00,773.550379,94.81857558,385.1433865,0,44.49376632,155.9570395,490.8913907,408.023218,56.64669961,26.22147308,2435.745928
 09/10  20:00:00,756.1744041,94.81857558,391.8179755,0,44.49376632,124.5586935,519.1923005,445.0603805,56.64669961,17.48522035,2450.248016
 09/10  21:00:00,761.3586207,94.81857558,389.3040343,0,44.49376632,124.5586935,510.9316731,450.9591015,42.48502471,17.48754684,2436.397036
 09/10  22:00:00,753.7867506,94.81857558,391.8645016,0,34.96165543,124.5586935,512.5174204,466.7051291,28.3233498,17.4889415,2425.025017
 09/10  23:00:00,754.9703162,94.81857558,392.2032401,0,34.96165543,124.5586935,503.7613485,472.1153532,14.1616749,17.48432042,2409.035178
 09/10  24:00:00,741.9623675,94.81857558,391.5961742,0,34.96165543,113.3127805,498.5413885,475.3880764,5.664669961,17.48864215,2373.73433
 09/11  01:00:00,753.0787521,94.81857558,391.5549492,0,46.09303362,113.3127805,507.4419732,476.3710297,5.664669961,25.40627349,2413.742037
 09/11  02:00:00,755.5456939,94.81857558,394.1562727,0,46.09303362,113.3127805,502.9693278,479.006187,5.664669961,18.29847084,2409.865012
 09/11  03:00:00,761.0864413,94.81857558,400.0194187,0,46.09303362,113.3127805,505.6477123,482.4962047,5.664669961,17.4868376,2426.625674
 09/11  04:00:00,852.8439241,94.81857558,401.6054185,0,100.1506573,148.9693994,479.2721646,456.1182594,5.664669961,17.48923517,2556.932304
 09/11  05:00:00,853.3033627,94.81857558,400.5964771,0,100.1506573,149.8943994,954.9997748,923.3508225,14.1616749,17.48727741,3508.763022
 09/11  06:00:00,1077.02132,95.08805015,395.0947491,0,176.4710373,302.6124365,586.0066547,540.1953445,28.3233498,17.48796043,3218.300902
 09/11  07:00:00,1186.277507,95.41666626,392.082803,0,243.2593065,310.1097119,555.2800612,477.3945267,42.48502471,35.4005098,3337.706118
 09/11  08:00:00,1220.326985,95.57090677,388.4599007,0,243.2593065,310.1097119,544.8172149,452.5268962,56.64669961,35.64361913,3347.361241
 09/11  09:00:00,1255.311061,95.84542159,390.0020725,0,243.2593065,302.6124365,528.6573968,441.3896478,42.48502471,44.78272432,3344.345092
 09/11  10:00:00,1261.350353,96.11524385,388.206219,0,243.2593065,310.1097119,548.4855634,423.5100693,70.80837451,54.1671196,3396.011961
 09/11  11:00:00,1260.475601,96.37900295,385.8732363,0,243.2593065,310.1097119,533.4630994,408.3472765,70.80837451,54.30744839,3363.023057
 09/11  12:00:00,1208.141366,96.66427334,374.2745017,0,243.2593065,310.1097119,507.2688229,387.4833854,70.80837451,48.97706303,3246.986805
 09/11  13:00:00,1234.894472,97.07349935,366.595785,0,243.2593065,302.6124365,488.1247415,372.195091,56.64669961,59.28295095,3220.684982
 09/11  14:00:00,1235.706099,97.43108496,367.115924,0,243.2593065,302.6124365,454.1959474,366.5728641,42.48502471,45.13805853,3154.516746
 09/11  15:00:00,1239.955564,97.95468204,371.3407339,0,243.2593065,302.6124365,474.5054401,363.8337742,56.64669961,54.02496633,3204.133603
 09/11  16:00:00,1251.782505,98.50137278,376.5015712,0,243.2593065,310.1097119,494.6661977,364.9977231,84.97004941,44.69842525,3269.486863
 09/11  17:00:00,1256.908932,99.20014528,381.4492522,0,243.2593065,310.1097119,474.5798778,363.1641314,84.97004941,26.44569698,3240.087103
 09/11  18:00:00,989.6303914,94.81857558,384.376687,0,166.9389264,199.1109338,450.1857436,347.6609442,84.97004941,17.55474992,2735.247001
 09/11  19:00:00,982.226379,94.81857558,383.8016187,0,166.9389264,191.6136585,437.7114599,354.7428741,56.64669961,26.32188624,2694.822078
 09/11  20:00:00,863.2929603,94.81857558,391.6063371,0,100.1506573,124.5586935,486.9071752,403.940069,56.64669961,26.32040662,2548.241574
 09/11  21:00:00,833.5804617,94.81857558,392.7697017,0,100.1506573,124.5586935,473.4542015,413.4746516,42.48502471,17.49452516,2492.786493
 09/11  22:00:00,769.5451068,94.81857558,390.4806381,0,46.09303362,124.5586935,478.2365211,432.4236842,28.3233498,17.48948708,2381.96909
 09/11  23:00:00,769.895801,94.81857558,388.4419288,0,46.09303362,124.5586935,469.4845259,437.8389008,14.1616749,17.48395017,2362.777084
 09/11  24:00:00,754.2447285,94.81857558,388.2121006,0,46.09303362,113.3127805,464.2200027,441.0671123,5.664669961,17.48822042,2325.121224
 09/12  01:00:00,752.8908654,94.81857558,388.4420469,0,46.09303362,113.3127805,468.536672,445.3834756,5.664669961,17.48852644,2332.630646
 09/12  02:00:00,752.2919651,94.81857558,387.7607834,0,46.09303362,113.3127805,480.2720897,448.3880671,5.664669961,26.21935256,2354.821317
 09/12  03:00:00,751.9861158,94.81857558,387.5049331,0,46.09303362,113.3127805,473.8082083,450.6571071,5.664669961,17.4864312,2341.331855
 09/12  04:00:00,843.0848389,94.81857558,387.4344846,0,100.1506573,148.9693994,455.3602109,432.2067412,5.664669961,17.48879971,2485.178377
 09/12  05:00:00,843.8659954,95.00570029,387.4169735,0,100.1506573,149.8943994,731.3433681,699.6949799,14.1616749,17.48671331,3039.020462
 09/12  06:00:00,1070.986601,96.08374084,387.419567,0,176.4710373,302.6124365,513.3212045,467.5102862,28.3233498,17.48756853,3060.215792
 09/12  07:00:00,1182.581999,96.95150628,387.4284453,0,243.2593065,310.1097119,503.6162766,425.7314762,42.48502471,35.39977567,3227.563523
 09/12  08:00:00,1220.601239,97.68361625,388.2285319,0,243.2593065,310.1097119,497.6351675,405.3455818,56.64669961,35.64288606,3255.152741
 09/12  09:00:00,1256.259186,98.38768625,389.7989279,0,243.2593065,302.6124365,478.6343709,391.3671726,42.48502471,44.78217352,3247.586285
 09/12  10:00:00,1259.64459,99.08970427,384.1574983,0,243.2593065,310.1097119,496.7850937,371.8103777,70.80837451,54.16634148,3289.830998
 09/12  11:00:00,1248.001566,100.0619599,369.3136804,0,243.2593065,310.1097119,477.7178406,352.6028178,70.80837451,54.30664825,3226.181906
 09/12  12:00:00,1203.813924,100.9250446,365.7985557,0,243.2593065,310.1097119,461.6006453,345.8544511,70.80837451,44.93781965,3147.107833
 09/12  13:00:00,1229.871245,102.4039586,356.4643994,0,243.2593065,302.6124365,452.2078853,332.1974582,56.64669961,63.36372758,3139.027117
 09/12  14:00:00,1222.843145,103.6041538,347.624032,0,243.2593065,302.6124365,410.7053137,323.0759401,42.48502471,45.14434885,3041.353701
 09/12  15:00:00,1223.080766,104.4264817,346.9106217,0,243.2593065,302.6124365,428.3409343,317.670038,56.64669961,54.02419663,3076.971481
 09/12  16:00:00,1238.99927,104.7945523,353.7709247,0,243.2593065,310.1097119,445.9279798,316.2539886,84.97004941,44.70394181,3142.789725
 09/12  17:00:00,1242.806326,105.4039183,354.3061028,0,243.2593065,310.1097119,427.0822292,315.6670051,84.97004941,26.44517461,3110.049824
 09/12  18:00:00,973.7556303,94.81857558,366.8072481,0,166.9389264,199.1109338,415.1177795,312.5933292,84.97004941,17.55440092,2631.666873
 09/12  19:00:00,979.1597236,94.81857558,381.0656124,0,166.9389264,191.6136585,409.6304013,326.662339,56.64669961,26.3213627,2632.857299
 09/12  20:00:00,870.0990482,94.81857558,396.7045654,0,100.1506573,124.5586935,470.5543291,387.5876983,56.64669961,26.31993115,2527.440198
 09/12  21:00:00,826.4352745,94.81857558,390.4982488,0,100.1506573,124.5586935,468.5891488,408.6099456,42.48502471,17.49417852,2473.639747
 09/12  22:00:00,753.5719429,94.81857558,384.6593381,0,46.09303362,124.5586935,477.8248937,432.0124116,28.3233498,17.48913225,2359.351371
 09/12  23:00:00,754.5485199,94.81857558,379.3423519,0,46.09303362,124.5586935,470.7453277,439.0999976,14.1616749,17.48365517,2340.85183
 09/12  24:00:00,741.2876017,94.81857558,376.2146362,0,46.09303362,113.3127805,465.9251432,442.7725889,5.664669961,17.48788435,2303.576914
 09/13  01:00:00,742.2783203,94.81857558,374.7467102,0,46.09303362,113.3127805,468.9254783,445.7726148,5.664669961,17.48819352,2309.100377
 09/13  02:00:00,737.4326224,94.81857558,375.2464006,0,46.09303362,113.3127805,478.9999487,447.116363,5.664669961,26.21891581,2324.90331
 09/13  03:00:00,736.8661364,94.81857558,378.4559964,0,46.09303362,113.3127805,471.5965819,448.4457898,5.664669961,17.48612215,2312.739686
 09/13  04:00:00,827.6281652,94.81857558,380.2165953,0,100.1506573,148.9693994,453.6865155,430.5333588,5.664669961,17.48848674,2459.156424
 09/13  05:00:00,830.6458895,95.27454288,381.5646379,0,100.1506573,149.8943994,664.423021,632.7743619,14.1616749,17.48698419,2886.376169
 09/13  06:00:00,1062.846867,97.2332071,382.8947203,0,176.4710373,302.6124365,498.007319,452.1966834,28.3233498,17.48728584,3018.072907
 09/13  07:00:00,1177.672608,99.03202733,383.666754,0,243.2593065,310.1097119,489.7257992,411.8414535,42.48502471,35.39932094,3193.192007
 09/13  08:00:00,1218.729434,99.83441265,386.1703622,0,243.2593065,310.1097119,487.1525068,394.8634092,56.64669961,35.64239802,3232.408241
 09/13  09:00:00,1255.027698,100.4602604,388.2567424,0,243.2593065,302.6124365,475.1557701,387.8858876,42.48502471,44.78485776,3239.927984
 09/13  10:00:00,1266.094179,101.1389819,390.2924218,0,243.2593065,310.1097119,500.6229996,375.6487029,70.80837451,54.16592218,3312.1406
 09/13  11:00:00,1271.194057,101.8981291,392.7802693,0,243.2593065,310.1097119,493.5371165,368.4225146,70.80837451,54.3062274,3306.315707
 09/13  12:00:00,1229.026326,102.6808109,391.2273891,0,243.2593065,310.1097119,475.582486,359.8347203,70.80837451,44.93939122,3227.468516
 09/13  13:00:00,1260.139072,103.3856981,387.9759279,0,243.2593065,302.6124365,474.0301867,354.0169527,56.64669961,63.36653439,3245.432814
 09/13  14:00:00,1260.587169,104.0367619,387.9229636,0,243.2593065,302.6124365,437.0124421,349.3834351,42.48502471,45.14398231,3172.443522
 09/13  15:00:00,1261.676757,104.6055731,388.4592588,0,243.2593065,302.6124365,457.3754125,346.7036965,56.64669961,54.0250164,3215.364156
 09/13  16:00:00,1269.15826,105.1595015,388.7022538,0,243.2593065,310.1097119,474.8695422,345.1958833,84.97004941,44.70360943,3266.128118
 09/13  17:00:00,1271.084463,105.6928767,390.0805417,0,243.2593065,310.1097119,455.4779025,344.0628967,84.97004941,26.4449564,3231.182705
 09/13  18:00:00,997.0027278,94.81857558,392.3553758,0,166.9389264,199.1109338,447.2575029,344.7332066,84.97004941,17.55424695,2744.741545
 09/13  19:00:00,993.6021023,94.81857558,396.1583267,0,166.9389264,191.6136585,437.6847731,354.7169377,56.64669961,26.3211357,2718.501136
 09/13  20:00:00,869.9526226,94.81857558,395.7369111,0,100.1506573,124.5586935,483.6549101,400.6884759,56.64669961,26.31973455,2552.52728
 09/13  21:00:00,834.190816,94.81857558,395.8441433,0,100.1506573,124.5586935,470.0134447,410.0343904,42.48502471,17.49402961,2489.589775
 09/13  22:00:00,768.4086392,94.81857558,397.2375561,0,46.09303362,124.5586935,472.4443414,426.6320102,28.3233498,17.48898134,2376.005181
 09/13  23:00:00,771.1698196,94.81857558,398.818083,0,46.09303362,124.5586935,462.211578,430.566573,14.1616749,17.48333008,2359.881361
 09/13  24:00:00,757.2536336,94.81857558,397.8240513,0,46.09303362,113.3127805,460.1230879,436.9706726,5.664669961,17.48774537,2329.54825
 09/14  01:00:00,754.7266684,94.81857558,395.3312495,0,46.09303362,113.3127805,463.8176344,440.6649038,5.664669961,17.48806068,2331.917576
 09/14  02:00:00,752.4812218,94.81857558,393.1179604,0,46.09303362,113.3127805,475.6222654,443.7388406,5.664669961,26.21875487,2351.068103
 09/14  03:00:00,749.2346701,94.81857558,390.2203381,0,46.09303362,113.3127805,468.9544021,445.8037218,5.664669961,17.48601042,2331.588202
 09/14  04:00:00,839.7115719,94.81857558,390.3373413,0,100.1506573,148.9693994,451.3126811,428.1596343,5.664669961,17.48837677,2476.612908
 09/14  05:00:00,841.6195563,95.35956518,390.4545879,0,100.1506573,149.8943994,655.1153845,623.4668146,14.1616749,17.48689496,2887.709535
 09/14  06:00:00,1073.125704,97.83721083,390.9071543,0,176.4710373,302.6124365,493.0469342,447.2363881,28.3233498,17.48719631,3027.047411
 09/14  07:00:00,1187.820043,99.65266704,392.0976236,0,243.2593065,310.1097119,489.8787611,411.9945556,42.48502471,35.3991808,3212.696874
 09/14  08:00:00,1226.476718,100.3859341,392.9560493,0,243.2593065,310.1097119,490.0186429,397.7295786,56.64669961,35.64236464,3253.225006
 09/14  09:00:00,1260.722518,101.0509878,393.1177624,0,243.2593065,302.6124365,477.9958317,390.723546,42.48502471,44.78726107,3256.754675
 09/14  10:00:00,1270.322158,101.8280746,393.896122,0,243.2593065,310.1097119,501.9868534,377.0123528,70.80837451,54.16612612,3323.38908
 09/14  11:00:00,1275.2337,102.616457,395.9972559,0,243.2593065,310.1097119,490.3827565,365.2679034,70.80837451,54.3064786,3307.981944
 09/14  12:00:00,1225.177265,103.6028823,385.6202281,0,243.2593065,310.1097119,466.1807268,350.4327953,70.80837451,44.93955702,3200.130847
 09/14  13:00:00,1248.269392,104.4207885,373.814523,0,243.2593065,302.6124365,459.7076219,339.6929358,56.64669961,63.36798648,3191.79169
 09/14  14:00:00,1241.698688,105.1738489,365.878481,0,243.2593065,302.6124365,418.8741628,331.2448664,42.48502471,45.14427162,3096.371086
 09/14  15:00:00,1241.086436,105.8008355,364.482374,0,243.2593065,302.6124365,437.4542127,326.7818178,56.64669961,54.02569524,3132.149814
 09/14  16:00:00,1248.496045,106.6367051,364.4499111,0,243.2593065,310.1097119,452.0069111,322.3329678,84.97004941,44.7038939,3176.965502
 09/14  17:00:00,1248.755996,107.7395419,363.5836838,0,243.2593065,310.1097119,428.7234241,317.3083042,84.97004941,26.44507048,3130.895088
 09/14  18:00:00,984.3551382,94.81857558,378.3784571,0,166.9389264,199.1109338,422.7377142,320.2133515,84.97004941,17.55431328,2669.07746
 09/14  19:00:00,994.0717985,94.81857558,396.2337095,0,166.9389264,191.6136585,421.4766795,338.508735,56.64669961,26.32124495,2686.630028
 09/14  20:00:00,869.5757805,94.81857558,396.3717333,0,100.1506573,124.5586935,479.7625095,396.7959558,56.64669961,26.31985408,2545.000459
 09/14  21:00:00,825.132618,94.81857558,388.9105653,0,100.1506573,124.5586935,473.8106008,413.8314711,42.48502471,17.49410507,2481.192311
 09/14  22:00:00,751.8421617,94.81857558,383.2669612,0,46.09303362,124.5586935,480.5625866,434.7501751,28.3233498,17.48906173,2361.704599
 09/14  23:00:00,752.2506135,94.81857558,382.5868072,0,46.09303362,124.5586935,468.7531971,437.1082795,14.1616749,17.48324265,2337.814118
 09/14  24:00:00,742.5378083,94.81857558,385.3490523,0,46.09303362,113.3127805,463.8069374,440.6544317,5.664669961,17.48783573,2309.725125
 09/15  01:00:00,742.3415309,94.81857558,385.2243394,0,46.09303362,113.3127805,467.9269181,444.7740862,5.664669961,17.48816189,2317.644096
 09/15  02:00:00,740.8992493,94.81857558,382.2206289,0,46.09303362,113.3127805,483.2359353,451.3523487,5.664669961,26.21891666,2343.816138
 09/15  03:00:00,740.1029126,94.81857558,376.1226793,0,46.09303362,113.3127805,481.250698,458.0998985,5.664669961,17.48612963,2332.951378
 09/15  04:00:00,829.6687545,94.81857558,371.3696273,0,100.1506573,148.9693994,464.5262093,441.3730351,5.664669961,17.48850422,2474.029433
 09/15  05:00:00,831.6806631,95.40456372,368.1503215,0,100.1506573,149.8943994,663.4346702,631.7859732,14.1616749,17.48702204,2872.149945
 09/15  06:00:00,1057.665958,98.04522281,366.7556904,0,176.4710373,302.6124365,504.0020974,458.1914159,28.3233498,17.48733162,3009.55454
 09/15  07:00:00,1174.743886,99.89432284,368.8730513,0,243.2593065,310.1097119,498.5110345,420.6264343,42.48502471,35.39957555,3193.902348
 09/15  08:00:00,1206.911896,100.5977553,373.7028543,0,243.2593065,310.1097119,492.9576196,400.6680678,56.64669961,35.64285225,3220.496763
 09/15  09:00:00,1248.76255,101.2733706,381.9345671,0,243.2593065,302.6124365,477.4963877,390.2253744,42.48502471,44.78598854,3232.835006
 09/15  10:00:00,1263.136627,101.9573602,387.3279202,0,243.2593065,310.1097119,504.3657476,379.3903058,70.80837451,54.16706725,3314.522421
 09/15  11:00:00,1267.763073,102.5839634,389.9500597,0,243.2593065,310.1097119,498.6130953,373.4971839,70.80837451,54.30753683,3310.892304
 09/15  12:00:00,1228.762475,103.1694234,391.8366324,0,243.2593065,310.1097119,483.1703891,367.4215694,70.80837451,44.94044517,3243.478327
 09/15  13:00:00,1263.864793,103.7622159,393.1039207,0,243.2593065,302.6124365,483.6192308,363.6057899,56.64669961,63.36674128,3273.841135
 09/15  14:00:00,1263.605244,104.3769254,392.7469017,0,243.2593065,302.6124365,449.8887274,362.2583707,42.48502471,45.14533196,3206.378268
 09/15  15:00:00,1263.298086,105.0615306,391.9777787,0,243.2593065,302.6124365,471.464378,360.7921852,56.64669961,54.02549323,3249.137894
 09/15  16:00:00,1271.183749,105.700595,392.5358808,0,243.2593065,310.1097119,489.3450391,359.6700825,84.97004941,44.70490725,3301.479322
 09/15  17:00:00,1270.592411,106.2628916,391.4611175,0,243.2593065,310.1097119,472.3005391,360.8849077,84.97004941,26.445582,3266.286517
 09/15  18:00:00,990.4086468,94.81857558,388.5592364,0,166.9389264,199.1109338,464.4975671,361.9728743,84.97004941,17.55464342,2768.831453
 09/15  19:00:00,979.9963596,94.81857558,386.0457682,0,166.9389264,191.6136585,453.4198034,370.4513472,56.64669961,26.3217566,2726.252895
 09/15  20:00:00,856.3363874,94.81857558,383.4462715,0,100.1506573,124.5586935,495.3888943,412.4218433,56.64669961,26.32035139,2550.088374
 09/15  21:00:00,822.1049972,94.81857558,382.2828932,0,100.1506573,124.5586935,478.0415863,418.0621127,42.48502471,17.49444896,2479.998989
 09/15  22:00:00,761.1569609,94.81857558,381.8760721,0,46.09303362,124.5586935,480.9136768,435.1009083,28.3233498,17.48941873,2370.330689
 09/15  23:00:00,762.2805644,94.81857558,381.2837442,0,46.09303362,124.5586935,470.9115606,439.2659492,14.1616749,17.48393649,2350.857732
 09/15  24:00:00,744.8163531,94.81857558,382.612489,0,46.09303362,113.3127805,466.6240003,443.4711324,5.664669961,17.48819789,2314.901232
 09/16  01:00:00,741.0641631,94.81857558,383.7739075,0,46.09303362,113.3127805,473.2683487,450.1151392,5.664669961,17.48853951,2325.599158
 09/16  02:00:00,741.0723325,94.81857558,383.972452,0,46.09303362,113.3127805,486.7453946,454.8612658,5.664669961,26.21945881,2352.759963
 09/16  03:00:00,741.1030603,94.81857558,384.0116384,0,46.09303362,113.3127805,481.5052076,458.3540167,5.664669961,17.48652086,2342.349504
 09/16  04:00:00,750.5186562,94.81857558,383.3094436,0,55.62514452,113.3127805,474.3413089,451.1877277,5.664669961,17.48891124,2346.267218
 09/16  05:00:00,749.0179423,94.81857558,381.8834456,0,55.62514452,113.3127805,483.7135648,452.0645217,14.1616749,17.48736819,2362.085018
 09/16  06:00:00,820.2419134,94.81857558,379.7847562,0,65.15725541,176.8892702,439.9907299,394.1817119,28.3233498,17.48566819,2416.873231
 09/16  07:00:00,931.2900097,95.16200466,376.4278433,0,109.6827682,220.9681645,687.5242153,627.5510644,42.48502471,17.48812618,3108.579221
 09/16  08:00:00,932.8430615,95.15961744,375.1572227,0,109.6827682,220.9681645,590.1018185,507.0540274,56.64669961,26.40109148,2914.014471
 09/16  09:00:00,1042.132729,96.05265676,373.8864529,0,131.9455246,266.9558176,547.3289427,469.4195456,42.48502471,35.4243724,3005.631066
 09/16  10:00:00,1049.989356,96.19558989,372.844136,0,131.9455246,274.4530929,552.2401494,445.7894898,70.80837451,35.64228499,3029.907998
 09/16  11:00:00,1051.273607,96.39684574,376.7684995,0,131.9455246,274.4530929,538.7724057,423.4263628,70.80837451,44.53766837,3008.382381
 09/16  12:00:00,1027.639895,96.51004486,384.0781462,0,131.9455246,274.4530929,519.476552,413.0458181,70.80837451,35.62235932,2953.579807
 09/16  13:00:00,1027.132984,96.77903862,389.5586287,0,131.9455246,266.9558176,492.415326,400.1348544,56.64669961,35.63377195,2897.202646
 09/16  14:00:00,1028.571893,96.9254131,390.1978294,0,131.9455246,266.9558176,479.5582877,392.550464,42.48502471,44.52279902,2873.713053
 09/16  15:00:00,941.9616973,94.81857558,381.8361956,0,109.6827682,212.5458892,393.9171696,301.6446667,56.64669961,35.62580327,2528.679465
 09/16  16:00:00,941.9200323,94.81857558,373.9304897,0,109.6827682,220.0431645,416.2582784,295.6563781,84.97004941,35.63185093,2572.911587
 09/16  17:00:00,898.1791926,94.81857558,372.2387206,0,109.6827682,220.0431645,413.810423,293.4464899,84.97004941,35.39388375,2522.583268
 09/16  18:00:00,872.9610667,94.81857558,386.6772333,0,100.1506573,199.1109338,435.6376278,333.1824296,84.97004941,17.48514883,2524.993722
 09/16  19:00:00,877.6428084,94.81857558,399.3054175,0,100.1506573,191.6136585,425.5977833,351.4636772,56.64669961,17.48740649,2514.726684
 09/16  20:00:00,771.7090798,94.81857558,395.4625006,0,55.62514452,124.5586935,493.8882634,411.019791,56.64669961,26.2217728,2429.950521
 09/16  21:00:00,767.6230371,94.81857558,388.9750786,0,55.62514452,124.5586935,484.9669684,424.9965804,42.48502471,17.48536326,2401.534466
 09/16  22:00:00,760.9837478,94.81857558,383.629428,0,46.09303362,124.5586935,487.5927773,441.7817181,28.3233498,17.4877094,2385.269033
 09/16  23:00:00,767.2959307,94.81857558,380.2985175,0,46.09303362,124.5586935,476.0852046,444.4334106,14.1616749,17.49011901,2365.23516
 09/16  24:00:00,750.8720791,94.81857558,377.6946345,0,46.09303362,113.3127805,476.9697541,453.8184841,5.664669961,17.48660005,2336.730612
 09/17  01:00:00,734.0920684,94.81857558,371.9913357,0,34.96165543,113.3127805,487.7740396,464.6224907,5.664669961,17.486879,2324.724495
 09/17  02:00:00,730.2303781,94.81857558,368.294226,0,34.96165543,113.3127805,499.4904036,468.546966,5.664669961,25.27876766,2340.598423
 09/17  03:00:00,734.0137945,94.81857558,364.7974277,0,34.96165543,113.3127805,497.8366198,473.7450533,5.664669961,18.42689648,2337.577473
 09/17  04:00:00,735.7642497,94.81857558,361.0417828,0,44.49376632,113.3127805,489.1520279,466.000092,5.664669961,17.48726591,2327.735211
 09/17  05:00:00,727.97544,94.81857558,364.959923,0,44.49376632,113.3127805,495.7765398,464.1251864,14.1616749,17.48967855,2337.113565
 09/17  06:00:00,802.5044138,94.81857558,372.1267337,0,54.02587722,176.8892702,446.9518658,401.1443218,28.3233498,17.4841942,2394.268602
 09/17  07:00:00,804.881705,94.81857558,374.8276558,0,54.02587722,184.3865456,456.9149745,396.9435215,42.48502471,17.48642833,2426.770308
 09/17  08:00:00,876.4731759,94.81857558,376.0571161,0,65.15725541,220.0431645,466.6138923,383.5887247,56.64669961,26.37846796,2565.777072
 09/17  09:00:00,871.5341295,94.81857558,378.6824421,0,65.15725541,212.5458892,452.761509,374.9079939,42.48502471,35.36849046,2528.26131
 09/17  10:00:00,884.9817073,94.81857558,383.9172206,0,65.15725541,220.0431645,469.7939553,363.4085596,70.80837451,35.57702114,2588.505834
 09/17  11:00:00,893.0641937,94.81857558,389.5180361,0,65.15725541,220.0431645,456.0379971,349.6462402,70.80837451,35.58338233,2574.677219
 09/17  12:00:00,895.1502546,94.81857558,392.0784375,0,65.15725541,220.0431645,449.0449152,342.6463584,70.80837451,35.59018221,2565.337518
 09/17  13:00:00,888.2997986,94.81857558,392.2127315,0,65.15725541,212.5458892,442.5814581,341.4453005,56.64669961,44.48945799,2538.197166
 09/17  14:00:00,884.0080834,94.81857558,386.7495372,0,65.15725541,212.5458892,415.9618507,337.9051174,42.48502471,35.57170867,2475.203042
 09/17  15:00:00,878.3767644,94.81857558,381.1594828,0,65.15725541,212.5458892,423.5225689,331.2977132,56.64669961,35.5781561,2479.103105
 09/17  16:00:00,854.2888387,94.81857558,382.527423,0,65.15725541,220.0431645,455.9165579,335.3615261,84.97004941,35.58498235,2528.668373
 09/17  17:00:00,812.5997686,94.81857558,387.8334918,0,54.02587722,184.3865456,473.1716,352.8324121,84.97004941,35.36913843,2480.007459
